X,Y,id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,temp_kelvin,datetime,power,confidence,age_hours,australian_state
1138658.183318438241258,-4546249.603837373666465,10716303,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.0349,145.2905,312.2,2016-01-18T03:57:20,11.7,53,8487,TAS
1115740.608684360748157,-4567394.696373285725713,10716144,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.05,295.6,2016-01-17T16:54:36,,,8498,TAS
1116592.60318045434542,-4567482.063590315170586,10716145,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.06,295.6,2016-01-17T16:54:36,,,8498,TAS
1113074.013218169333413,-4568214.188503265380859,10716146,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.02,293.5,2016-01-17T16:54:36,,,8498,TAS
1113925.943577216938138,-4568301.34699175413698,10716147,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.03,293.5,2016-01-17T16:54:36,,,8498,TAS
1114777.867111378582194,-4568388.57216427102685,10716148,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.04,293.5,2016-01-17T16:54:36,,,8498,TAS
1115629.783815440488979,-4568475.86402028426528,10716149,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.05,296.6,2016-01-17T16:54:36,,,8498,TAS
1116481.693684177706018,-4568563.222559257410467,10716150,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.06,296.6,2016-01-17T16:54:36,,,8498,TAS
1121593.009062520461157,-4569088.774105245247483,10716151,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.12,293,2016-01-17T16:54:36,,,8498,TAS
1121481.597549294587225,-4570169.825239093974233,10716152,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.27,145.12,292.2,2016-01-17T16:54:36,,,8498,TAS
1122333.374806389445439,-4570257.64181979931891,10716153,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.27,145.13,292.2,2016-01-17T16:54:36,,,8498,TAS
1121370.19177413941361,-4571250.820695143193007,10716154,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.28,145.12,296.1,2016-01-17T16:54:36,,,8498,TAS
1122221.884417357621714,-4571338.628552322275937,10716155,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.28,145.13,296.1,2016-01-17T16:54:36,,,8498,TAS
1118703.926443118834868,-4572068.76297905575484,10716156,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.09,294.1,2016-01-17T16:54:36,,,8498,TAS
1119555.555070603499189,-4572156.362133543007076,10716157,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.1,294.1,2016-01-17T16:54:36,,,8498,TAS
1120407.176838712301105,-4572244.027948437258601,10716158,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.11,296.9,2016-01-17T16:54:36,,,8498,TAS
1121258.791742227505893,-4572331.760423204861581,10716159,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.12,296.9,2016-01-17T16:54:36,,,8498,TAS
1122110.399775930913165,-4572419.559557308442891,10716160,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.13,296.9,2016-01-17T16:54:36,,,8498,TAS
1122962.000934603158385,-4572507.425350208766758,10716161,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.14,294.8,2016-01-17T16:54:36,,,8498,TAS
1123813.595213033258915,-4572595.357801368460059,10716162,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.15,294.8,2016-01-17T16:54:36,,,8498,TAS
1118592.785979159642011,-4573149.673057101666927,10716163,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.09,295.5,2016-01-17T16:54:36,,,8498,TAS
1119444.329999449662864,-4573237.263508827425539,10716164,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.1,295.5,2016-01-17T16:54:36,,,8498,TAS
1120295.867161045316607,-4573324.920614341273904,10716165,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.11,294.8,2016-01-17T16:54:36,,,8498,TAS
1121147.397458729101345,-4573412.644373105838895,10716166,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.12,294.8,2016-01-17T16:54:36,,,8498,TAS
1121998.920887284213677,-4573500.434784581884742,10716167,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.13,294.8,2016-01-17T16:54:36,,,8498,TAS
1117297.069093754282221,-4577385.265552375465631,10716168,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.34,145.08,291.6,2016-01-17T16:54:36,,,8498,TAS
1115851.439250561408699,-4566313.473145662806928,10716139,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.05,297,2016-01-17T16:54:36,,,8498,TAS
1118999.48721501021646,-4577560.310214917175472,10716170,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.34,145.1,291.6,2016-01-17T16:54:36,,,8498,TAS
1118148.28157975897193,-4577472.754569727927446,10716169,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.34,145.09,291.6,2016-01-17T16:54:36,,,8498,TAS
1116703.518378362059593,-4566400.849041196517646,10716140,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.06,297,2016-01-17T16:54:36,,,8498,TAS
1117555.590664258692414,-4566488.29163240082562,10716141,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.07,297,2016-01-17T16:54:36,,,8498,TAS
1114036.599189387401566,-4567220.162008514627814,10716142,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.03,301.2,2016-01-17T16:54:36,,,8498,TAS
1114888.60735226306133,-4567307.395845839753747,10716143,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.04,301.2,2016-01-17T16:54:36,,,8498,TAS
1114999.353286077734083,-4566226.163946338929236,10716138,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.04,306.1,2016-01-17T16:54:36,,,8498,TAS
1114147.260490137385204,-4566138.921443759463727,10716137,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.03,306.1,2016-01-17T16:54:36,,,8498,TAS
1113295.160867954837158,-4566051.745638458058238,10716136,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.02,293.9,2016-01-17T16:54:36,,,8498,TAS
1112443.054424751084298,-4565964.636530968360603,10716135,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.01,293.9,2016-01-17T16:54:36,,,8498,TAS
1111590.941165752941743,-4565877.59412182494998,10716134,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145,293.9,2016-01-17T16:54:36,,,8498,TAS
1121927.277978937374428,-4565845.287138416431844,10716133,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.23,145.12,296.1,2016-01-17T16:54:36,,,8498,TAS
1121186.505126405507326,-4564676.220295455306768,10716132,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.11,296.1,2016-01-17T16:54:36,,,8498,TAS
1120334.290990675566718,-4564588.493502327241004,10716131,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.22,145.1,296.1,2016-01-17T16:54:36,,,8498,TAS
1126523.377868173178285,-4563041.356344792991877,10716130,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.17,295.6,2016-01-17T16:54:36,,,8498,TAS
1125671.035748181166127,-4562953.211816420778632,10716129,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.16,295.6,2016-01-17T16:54:36,,,8498,TAS
1124818.686731342226267,-4562865.134004847146571,10716128,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.15,296.7,2016-01-17T16:54:36,,,8498,TAS
1123966.33082287851721,-4562777.122910608537495,10716127,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.14,296.7,2016-01-17T16:54:36,,,8498,TAS
1123113.968028019415215,-4562689.178534245118499,10716126,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.2,145.13,296.7,2016-01-17T16:54:36,,,8498,TAS
1121263.275770176434889,-4570868.367280453443527,10716110,AQUA,2002-022A,NASA,MODIS,72905,2016-01-17T15:48:45,2016-01-17T16:00:06,Aqua20160117T154845Z20160117T160006Zhotspots.txt,,MOD14,5.0.1,,-41.2766,145.1183,306.9,2016-01-17T15:48:50,12.5,30,8499,TAS
1117390.896463339217007,-4571529.66159803699702,10716042,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2863,145.0741,334.7,2016-01-17T05:01:00,33,47,8510,TAS
1120515.370235787471756,-4573533.222335829399526,10721326,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.3017,145.1128,,2016-01-17T04:57:49,,52,8510,TAS
1119531.633238601265475,-4573726.862475054338574,10721327,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.3044,145.1016,,2016-01-17T04:57:49,,96,8510,TAS
1120296.026906520826742,-4572571.218232746236026,10721328,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2931,145.1091,,2016-01-17T04:57:49,,92,8510,TAS
1118339.179316429421306,-4572937.906940869987011,10721329,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2983,145.0868,,2016-01-17T04:57:49,,96,8510,TAS
1117355.449003552785143,-4573131.749095071107149,10721330,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.301,145.0756,,2016-01-17T04:57:49,,92,8510,TAS
1116943.918172158068046,-4571188.826840893365443,10721331,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2836,145.0685,,2016-01-17T04:57:49,,96,8510,TAS
1116750.85621825302951,-4570218.618143878877163,10721332,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2749,145.0651,,2016-01-17T04:57:49,,72,8510,TAS
1114686.209387610200793,-4568947.271760624833405,10721334,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2652,145.0396,,2016-01-17T04:57:49,,83,8510,TAS
1116441.867723903851584,-4567608.634344730526209,10721335,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2513,145.0584,,2016-01-17T04:57:49,,78,8510,TAS
1115467.355532758403569,-4567792.7815683754161,10721336,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2539,145.0473,,2016-01-17T04:57:49,,100,8510,TAS
1113484.376071922946721,-4568157.839903139509261,10721337,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2591,145.0247,,2016-01-17T04:57:49,,69,8510,TAS
1119217.49621925665997,-4566068.998828737065196,10721338,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2346,145.0888,,2016-01-17T04:57:49,,96,8510,TAS
1113281.297167803393677,-4567197.512348785065114,10721339,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2505,145.0212,,2016-01-17T04:57:49,,80,8510,TAS
1115677.64047131803818,-4568764.81783306133002,10721333,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21875,2016-01-17T04:50:44,2016-01-17T05:04:55,Npp20160117T045044Z20160117T050455Zhotspots.txt,,VIIRS (AER),6,,-41.2626,145.0509,,2016-01-17T04:57:49,,43,8510,TAS
1114857.348108474165201,-4567948.787135533057153,10716044,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2559,145.0404,330.3,2016-01-17T04:57:40,27.3,23,8510,TAS
1113026.993969404371455,-4568253.078935453668237,10716045,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2604,145.0195,329.6,2016-01-17T04:52:50,28.6,36,8510,TAS
1115095.187541607068852,-4569240.433708848431706,10716043,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2675,145.0447,343.8,2016-01-17T04:51:40,51.2,86,8510,TAS
1117637.930887880735099,-4572811.22881037555635,10716041,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.2978,145.0785,365.9,2016-01-17T04:51:10,107.4,100,8510,TAS
1119703.773515678709373,-4573810.117013413459063,10716040,AQUA,2002-022A,NASA,MODIS,72893,2016-01-17T04:51:01,2016-01-17T05:04:10,Aqua20160117T045101Z20160117T050410Zhotspots.txt,,MOD14,5.0.1,,-41.305,145.1037,355.6,2016-01-17T04:51:00,78.7,97,8510,TAS
1122952.711193285882473,-4565087.733674932271242,10715939,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2221,145.131,363.2,2016-01-17T00:38:50,99.3,100,8514,TAS
1118681.199501448543742,-4574130.898549563251436,10715956,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.3089,145.0922,368.8,2016-01-17T00:34:20,118,100,8515,TAS
1114488.500501691130921,-4567179.01844092272222,10715948,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2492,145.0352,345.7,2016-01-17T00:34:20,55.3,85,8515,TAS
1115875.472464704653248,-4567506.851327510550618,10715949,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2509,145.0517,372.2,2016-01-17T00:32:50,123.9,100,8515,TAS
1114892.533750034403056,-4567941.466069308109581,10715946,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2558,145.0408,383.9,2016-01-17T00:32:50,171.8,100,8515,TAS
1140559.127052105497569,-4546721.738603584468365,10715933,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.0374,145.3131,312.9,2016-01-17T00:32:50,13.6,56,8515,TAS
1139136.851995973382145,-4546376.168816206045449,10715932,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.0356,145.2962,325.4,2016-01-17T00:32:00,28,79,8515,TAS
1120346.959172521019354,-4573330.182160249911249,10715955,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.3,145.1106,331,2016-01-17T00:31:50,32.1,25,8515,TAS
1119865.506144983926788,-4565545.584489221684635,10715941,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2292,145.0957,347.6,2016-01-17T00:31:40,58.7,94,8515,TAS
1116279.399820575723425,-4568269.344067385420203,10715947,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2575,145.0573,359.2,2016-01-17T00:31:30,83.9,99,8515,TAS
1116550.304696504725143,-4567139.026999379508197,10715945,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2469,145.0591,338.5,2016-01-17T00:31:30,39.2,89,8515,TAS
1115171.816691633546725,-4566811.97716118209064,10715944,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2452,145.0427,347.6,2016-01-17T00:31:30,59.9,94,8515,TAS
1115451.139871657593176,-4565682.431729374453425,10715943,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2346,145.0446,326,2016-01-17T00:31:30,23.9,63,8515,TAS
1114046.880490104900673,-4565352.893186403438449,10715942,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2329,145.0279,321.3,2016-01-17T00:31:30,19.9,63,8515,TAS
1124297.20507121225819,-4565412.270880607888103,10715940,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2238,145.147,326.6,2016-01-17T00:31:30,27.4,36,8515,TAS
1121539.977492613950744,-4564756.337641001679003,10715938,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2204,145.1142,367.9,2016-01-17T00:31:30,110.9,100,8515,TAS
1124578.614585952367634,-4564272.018448573537171,10715937,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2131,145.1489,318.3,2016-01-17T00:31:30,17.6,29,8515,TAS
1122125.609584938269109,-4562499.855068386532366,10715934,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.1992,145.1183,353.5,2016-01-17T00:31:30,72,97,8515,TAS
1121845.556475393706933,-4563629.441336743533611,10715935,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2098,145.1164,351.2,2016-01-17T00:31:30,65.2,96,8515,TAS
1123232.866161978105083,-4563958.249582286924124,10715936,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.2115,145.1329,339.5,2016-01-17T00:31:30,44.6,82,8515,TAS
1120075.71184408548288,-4574460.08462137170136,10715957,TERRA,1999-068A,NASA,MODIS,85535,2016-01-17T00:31:25,2016-01-17T00:43:03,Terra20160117T003125Z20160117T004303Zhotspots.txt,,MOD14,5.0.1,,-41.3106,145.1088,327.8,2016-01-17T00:31:30,28.4,16,8515,TAS
