X,Y,Datetime,Latitude,Longitude,FRP(mw),Firesize(km2),temp(k),Category,Description
557913.273838244494982,-3213576.957210375927389,2015-12-17 07:20:00,-29.443,137.8199,29.18,0.00607,591.7,10, Processed
614209.555642794817686,-3221000.183486734516919,2015-12-17 07:20:00,-29.4851,138.4101,22.85,0.003062,636.1,10, Processed
620095.786129964631982,-3223789.889924202114344,2015-12-17 07:20:00,-29.5073,138.4729,33.16,0.010277,556.5,10, Processed
622115.971303172293119,-3223881.271610298659652,2015-12-17 07:20:00,-29.5072,138.494,33.84,0.055979,446.2,10, Processed
684796.19641176587902,-3226984.150465219281614,2015-12-17 07:20:00,-29.505,139.1488,-9999,-9999,-9999,15, Low Possibility
659816.808773575932719,-3235784.882183938287199,2015-12-17 07:20:00,-29.5956,138.8935,39.94,-9999,-9999,14, Medium Possibility
661844.611376050626859,-3235883.344499715138227,2015-12-17 07:20:00,-29.5955,138.9147,43.84,0.023494,514.5,10, Processed
590853.00777699996252,-3262912.442047519609332,2015-12-17 07:20:00,-29.8687,138.1879,-9999,-9999,-9999,12, Cloudy
574461.466361135942861,-3264755.336144411936402,2015-12-17 07:20:00,-29.8921,138.0174,-9999,-9999,-9999,15, Low Possibility
588640.723761840141378,-3265353.380725255701691,2015-12-17 07:20:00,-29.8914,138.166,-9999,-9999,-9999,15, Low Possibility
583476.012799274059944,-3280346.88654344342649,2015-12-17 07:20:00,-30.0272,138.1195,42.8,0.041433,475.9,10, Processed
581267.556460141786374,-3282800.08509279973805,2015-12-17 07:20:00,-30.05,138.0976,41.43,0.183064,400.7,10, Processed
749246.454108953359537,-3291357.416548672597855,2015-12-17 07:20:00,-30.0444,139.8613,3.77,-9999,-9999,15, Low Possibility
585138.077404665178619,-3285499.548424886539578,2015-12-17 07:20:00,-30.0724,138.1395,-9999,-9999,-9999,15, Low Possibility
587157.565049010911025,-3285585.617687590885907,2015-12-17 07:20:00,-30.0723,138.1607,45.44,0.045307,474.1,10, Processed
886051.058916611480527,-3400405.263265133369714,2015-12-17 07:20:00,-30.933,141.3758,-9999,-9999,-9999,15, Low Possibility
551227.473521580803208,-3521593.623322453349829,2015-12-17 07:20:00,-32.1925,137.8985,45.65,0.09422,434.7,10, Processed
681756.667161334189586,-3184086.606355274561793,2015-12-17 07:30:00,-29.1246,139.0923,-9999,-9999,-9999,15, Low Possibility
725818.919140259502456,-3191502.002373312134296,2015-12-17 07:30:00,-29.1681,139.5542,-9999,-9999,-9999,15, Low Possibility
636055.92689250712283,-3199376.62536904681474,2015-12-17 07:30:00,-29.2826,138.626,29.97,0.001777,739,10, Processed
635877.748316923272796,-3201882.932601124979556,2015-12-17 07:30:00,-29.305,138.6255,40.54,0.160674,405.5,10, Processed
637901.564837697078474,-3201976.920704580843449,2015-12-17 07:30:00,-29.3049,138.6466,40.44,0.147975,408.8,10, Processed
662018.751916005974635,-3233377.283751131501049,2015-12-17 07:30:00,-29.5731,138.9151,-9999,-9999,-9999,15, Low Possibility
591222.453054766636342,-3257856.699597029015422,2015-12-17 07:30:00,-29.8235,138.1892,36.57,0.022996,503.4,10, Processed
581455.659476342261769,-3280261.428798495791852,2015-12-17 07:30:00,-30.0273,138.0983,35.04,0.126364,409,10, Processed
591025.935210391529836,-3288286.913579021114856,2015-12-17 07:30:00,-30.0947,138.2026,41.03,-9999,-9999,14, Medium Possibility
587699.12634066818282,-3305957.989037498366088,2015-12-17 07:30:00,-30.2536,138.1767,35.89,0.09614,422.3,10, Processed
661547.130354981520213,-3437930.054286551661789,2015-12-17 07:30:00,-31.396,139.0276,37.09,0.0945,424.4,10, Processed
740699.959901706431992,-3442325.77006514929235,2015-12-17 07:30:00,-31.394,139.8693,-9999,-9999,-9999,15, Low Possibility
684031.756826206226833,-3493766.337324974127114,2015-12-17 07:30:00,-31.8828,139.2998,-9999,-9999,-9999,15, Low Possibility
549591.195792602840811,-3516277.797020843718201,2015-12-17 07:30:00,-32.1457,137.8784,-9999,-9999,-9999,12, Cloudy
551227.473521580803208,-3521593.623322453349829,2015-12-17 07:30:00,-32.1925,137.8985,-9999,-9999,-9999,15, Low Possibility
671419.489208060316741,-3527137.709399724844843,2015-12-17 07:30:00,-32.187,139.1855,2.38,-9999,-9999,15, Low Possibility
672429.32419607474003,-3201172.936486683785915,2015-12-17 07:40:00,-29.2813,139.0052,-9999,-9999,-9999,15, Low Possibility
564529.148830188554712,-3371527.514574171043932,2015-12-17 07:40:00,-30.8479,137.9657,-9999,-9999,-9999,15, Low Possibility
528423.681312692468055,-3445033.448247115593404,2015-12-17 07:40:00,-31.5182,137.6188,-9999,-9999,-9999,15, Low Possibility
877783.786597878905013,-3524599.89421322196722,2015-12-17 07:40:00,-32.0448,141.385,3.08,-9999,-9999,15, Low Possibility
679373.816521977889352,-3530187.351372657343745,2015-12-17 07:40:00,-32.2102,139.2723,-9999,-9999,-9999,15, Low Possibility
637901.564837697078474,-3201976.920704580843449,2015-12-17 07:50:00,-29.3049,138.6466,-9999,-9999,-9999,15, Low Possibility
614393.556748132337816,-3218483.072728676721454,2015-12-17 07:50:00,-29.4626,138.4107,-9999,-9999,-9999,15, Low Possibility
564267.106171516701579,-3402419.906372694764286,2015-12-17 07:50:00,-31.1235,137.9782,22.47,0.007917,546.1,10, Processed
746821.713358725421131,-3471284.472152577247471,2015-12-17 07:50:00,-31.6488,139.9533,-9999,-9999,-9999,15, Low Possibility
849960.421961133484729,-3483321.122259794268757,2015-12-17 07:50:00,-31.6948,141.0573,-9999,-9999,-9999,15, Low Possibility
529319.100753658567555,-3406226.289724555332214,2015-12-17 08:00:00,-31.1716,137.6102,1.89,-9999,-9999,15, Low Possibility
547605.434103425242938,-3461356.674890275113285,2015-12-17 08:00:00,-31.6562,137.8304,-9999,-9999,-9999,15, Low Possibility
784125.954296449897811,-3491871.622945137321949,2015-12-17 08:00:00,-31.8111,140.3638,-9999,-9999,-9999,15, Low Possibility
702332.970134625094943,-3466093.815107254311442,2015-12-17 08:30:00,-31.6265,139.4774,-9999,-9999,-9999,15, Low Possibility
743895.771482563228346,-3222719.622287099715322,2015-12-17 21:10:00,-29.4363,139.7616,-9999,-9999,-9999,15, Low Possibility
565428.986756260273978,-3277059.884746050927788,2015-12-17 22:00:00,-30.0055,137.9289,-9999,-9999,-9999,15, Low Possibility
686995.097089597722515,-3224580.394952241797,2015-12-18 06:00:00,-29.4825,139.1703,51.41,0.157329,417.2,10, Processed
737484.533656473387964,-3227386.876287109684199,2015-12-18 06:00:00,-29.4813,139.6978,-9999,-9999,-9999,15, Low Possibility
682588.558592946850695,-3229387.736079934053123,2015-12-18 06:00:00,-29.5275,139.1272,-9999,-9999,-9999,15, Low Possibility
700658.745812709326856,-3260667.685000888071954,2015-12-18 06:00:00,-29.7969,139.3342,-9999,-9999,-9999,15, Low Possibility
787547.89742893143557,-3265803.555065952707082,2015-12-18 06:00:00,-29.7954,140.2448,-9999,-9999,-9999,15, Low Possibility
788348.573727774433792,-3283606.615968368947506,2015-12-18 06:00:00,-29.9534,140.2652,-9999,-9999,-9999,15, Low Possibility
745732.485203090822324,-3283526.421640835702419,2015-12-18 06:00:00,-29.9766,139.8195,-9999,-9999,-9999,15, Low Possibility
730872.631089175702073,-3292811.070242899935693,2015-12-18 06:00:00,-30.0673,139.6699,26.2,0.081286,416.7,10, Processed
764884.367879341705702,-3299935.164902275893837,2015-12-18 06:00:00,-30.1121,140.0306,-9999,-9999,-9999,15, Low Possibility
768048.934951501199976,-3312860.233737877104431,2015-12-18 06:00:00,-30.2254,140.0723,-9999,-9999,-9999,15, Low Possibility
761450.741566919372417,-3320103.80664844578132,2015-12-18 06:00:00,-30.2936,140.0079,-9999,-9999,-9999,12, Cloudy
722840.521597937913612,-3320369.511080677621067,2015-12-18 06:00:00,-30.317,139.603,-9999,-9999,-9999,15, Low Possibility
712181.808799331309274,-3327429.647556388750672,2015-12-18 06:00:00,-30.3855,139.4955,34.66,0.012606,543.7,10, Processed
812281.357031762017868,-3348920.980063168797642,2015-12-18 06:00:00,-30.5208,140.5612,-9999,-9999,-9999,15, Low Possibility
777540.416324267629534,-3351782.397444332949817,2015-12-18 06:00:00,-30.5666,140.198,-9999,-9999,-9999,15, Low Possibility
781842.820751713705249,-3377726.83885264955461,2015-12-18 06:00:00,-30.7952,140.2609,-9999,-9999,-9999,15, Low Possibility
783865.363138265791349,-3377857.972480788826942,2015-12-18 06:00:00,-30.7952,140.2823,35.21,0.006048,610.3,10, Processed
789933.589523497736081,-3378242.226562516298145,2015-12-18 06:00:00,-30.7951,140.3465,-9999,-9999,-9999,15, Low Possibility
810627.366862102295272,-3402787.656678719911724,2015-12-18 06:00:00,-31.0015,140.5819,-9999,-9999,-9999,15, Low Possibility
926867.262906901189126,-3429403.201376574579626,2015-12-18 06:00:00,-31.1638,141.8296,-9999,-9999,-9999,15, Low Possibility
841629.539338142843917,-3425583.167919846251607,2015-12-18 06:00:00,-31.1856,140.9259,35.51,0.037853,470.6,10, Processed
861885.070074232062325,-3427040.264917440246791,2015-12-18 06:00:00,-31.1858,141.1411,36.22,0.026939,492.6,10, Processed
859171.971232187817805,-3437197.452624671161175,2015-12-18 06:00:00,-31.278,141.1201,-9999,-9999,-9999,15, Low Possibility
861193.955303831957281,-3437342.212691366206855,2015-12-18 06:00:00,-31.278,141.1416,-9999,-9999,-9999,12, Cloudy
836533.061583606060594,-3440763.394592969212681,2015-12-18 06:00:00,-31.324,140.8832,36.64,0.064594,443.2,10, Processed
775181.217404545051977,-3444457.200242585036904,2015-12-18 06:00:00,-31.3936,140.2361,35.07,0.019422,512.4,10, Processed
839708.988550214911811,-3453971.141013661865145,2015-12-18 06:00:00,-31.4397,140.9266,48.44,0.009018,602.4,10, Processed
778523.896779267815873,-3455051.407481757923961,2015-12-18 06:00:00,-31.4861,140.2788,39.1,0.041324,471.1,10, Processed
776318.363061256939545,-3457511.189455871470273,2015-12-18 06:00:00,-31.5093,140.2571,37.35,0.012567,549.9,10, Processed
818911.586406897986308,-3460321.427703802473843,2015-12-18 06:00:00,-31.5091,140.7108,42.39,0.045601,469.9,10, Processed
776131.844659377355129,-3460101.749006058555096,2015-12-18 06:00:00,-31.5325,140.2569,36.96,0.005354,627.8,10, Processed
775955.446640991256572,-3462681.674261533655226,2015-12-18 06:00:00,-31.5556,140.2568,-9999,-9999,-9999,15, Low Possibility
788127.716870316071436,-3463464.446665337774903,2015-12-18 06:00:00,-31.5555,140.3865,-9999,-9999,-9999,15, Low Possibility
777804.977337552933022,-3465404.033555919770151,2015-12-18 06:00:00,-31.5788,140.2783,-9999,-9999,-9999,15, Low Possibility
741092.653442298877053,-3465736.279818811453879,2015-12-18 06:00:00,-31.6025,139.8888,-9999,-9999,-9999,15, Low Possibility
767476.712254700483754,-3467351.830930296797305,2015-12-18 06:00:00,-31.6021,140.17,-9999,-9999,-9999,15, Low Possibility
846599.357289352454245,-3472658.566457011736929,2015-12-18 06:00:00,-31.6019,141.0136,44.83,0.188464,403.9,10, Processed
864853.533880864270031,-3473985.025761868804693,2015-12-18 06:00:00,-31.6021,141.2083,40.48,0.085728,434,10, Processed
785562.12576511176303,-3471114.944367796182632,2015-12-18 06:00:00,-31.6252,140.3646,35.45,0.019548,512.7,10, Processed
795356.11054161132779,-3476954.946084364783019,2015-12-18 06:00:00,-31.6715,140.4727,40.32,0.006724,613.3,10, Processed
803290.177915766369551,-3480087.068008300848305,2015-12-18 06:00:00,-31.6947,140.5592,46.09,0.120465,424.1,10, Processed
745909.550568870501593,-3484258.296373120043427,2015-12-18 06:00:00,-31.765,139.9522,-9999,-9999,-9999,15, Low Possibility
800725.619013092364185,-3487744.731664246413857,2015-12-18 06:00:00,-31.7645,140.5374,47.77,0.005917,644.8,10, Processed
745366.781078435480595,-3492062.140670179389417,2015-12-18 06:00:00,-31.8349,139.9516,-9999,-9999,-9999,15, Low Possibility
838757.944516540737823,-3498192.518804681953043,2015-12-18 06:00:00,-31.8344,140.9494,52.51,0.04061,490,10, Processed
857020.80774740583729,-3499499.18467930611223,2015-12-18 06:00:00,-31.8345,141.1446,65.09,0.283395,402.1,10, Processed
852440.96585448004771,-3507013.358741213101894,2015-12-18 06:00:00,-31.9044,141.1016,-9999,-9999,-9999,15, Low Possibility
819778.263072005822323,-3507329.34856825042516,2015-12-18 06:00:00,-31.9276,140.7542,45.47,0.041585,479.5,10, Processed
852264.734961091424339,-3509614.518451516982168,2015-12-18 06:00:00,-31.9277,141.1017,-9999,-9999,-9999,12, Cloudy
825694.356846781331114,-3510350.093477475922555,2015-12-18 06:00:00,-31.9509,140.8194,56.31,0.059519,470.9,10, Processed
818893.619650051463395,-3520356.042169916443527,2015-12-18 06:00:00,-32.0443,140.7543,67.73,0.029947,528.5,10, Processed
800255.370793255977333,-3524338.790999837685376,2015-12-18 06:00:00,-32.0911,140.5585,-9999,-9999,-9999,15, Low Possibility
564347.135134843643755,-3181179.164088845252991,2015-12-18 06:10:00,-29.1518,137.8714,35.71,0.020624,509.4,10, Processed
572078.624550768872723,-3186499.879976680036634,2015-12-18 06:10:00,-29.196,137.9543,46.42,0.027179,508.5,10, Processed
557722.458462185924873,-3188432.172234984580427,2015-12-18 06:10:00,-29.2191,137.806,33.78,0.04124,462.8,10, Processed
626130.458639999968,-3196394.857048107776791,2015-12-18 06:10:00,-29.2606,138.5212,52.28,0.064203,462.3,10, Processed
712997.953990616835654,-3200827.014807882253081,2015-12-18 06:10:00,-29.2578,139.4267,-9999,-9999,-9999,15, Low Possibility
603525.290999846532941,-3200392.408491646870971,2015-12-18 06:10:00,-29.3063,138.2882,-9999,-9999,-9999,15, Low Possibility
584589.382514468859881,-3209635.204350430052727,2015-12-18 06:10:00,-29.3968,138.0958,-9999,-9999,-9999,15, Low Possibility
693587.202561935409904,-3217370.778067661449313,2015-12-18 06:10:00,-29.415,139.2347,36.85,0.020847,510.9,10, Processed
537665.260981180006638,-3212794.181642225012183,2015-12-18 06:10:00,-29.4441,137.6086,-9999,-9999,-9999,15, Low Possibility
574107.154866716591641,-3214224.875611633062363,2015-12-18 06:10:00,-29.4421,137.9889,53.36,0.049216,479.3,10, Processed
735645.056724153691903,-3224759.539751736447215,2015-12-18 06:10:00,-29.4589,139.677,-9999,-9999,-9999,15, Low Possibility
575582.508547476842068,-3221838.376862890552729,2015-12-18 06:10:00,-29.5093,138.008,43.5,0.061038,455.1,10, Processed
632235.260460104211234,-3224355.374850872904062,2015-12-18 06:10:00,-29.5068,138.5997,62.37,0.213804,411.8,10, Processed
575396.898734707501717,-3224355.545252043753862,2015-12-18 06:10:00,-29.5318,138.0073,-9999,-9999,-9999,12, Cloudy
575211.317926971707493,-3226872.68547673150897,2015-12-18 06:10:00,-29.5543,138.0066,-9999,-9999,-9999,15, Low Possibility
577230.953667382127605,-3226956.652324012946337,2015-12-18 06:10:00,-29.5542,138.0277,-9999,-9999,-9999,15, Low Possibility
579260.146494537824765,-3227041.40622620889917,2015-12-18 06:10:00,-29.5541,138.0489,-9999,-9999,-9999,15, Low Possibility
556804.414480326115154,-3228647.20243969373405,2015-12-18 06:10:00,-29.5777,137.8155,53.39,0.053093,474.6,10, Processed
566929.63192508276552,-3229056.500206503551453,2015-12-18 06:10:00,-29.5772,137.9213,54.72,0.009824,605.9,10, Processed
556613.077965291100554,-3231164.12191276345402,2015-12-18 06:10:00,-29.6002,137.8147,66.77,0.07538,467.2,10, Processed
534150.146108620800078,-3232821.801939692813903,2015-12-18 06:10:00,-29.6239,137.5811,-9999,-9999,-9999,15, Low Possibility
536168.762531907414086,-3232898.98581375554204,2015-12-18 06:10:00,-29.6238,137.6022,-9999,-9999,-9999,15, Low Possibility
576311.494357404415496,-3239531.014683241490275,2015-12-18 06:10:00,-29.6666,138.0243,46.08,0.069609,451.3,10, Processed
649162.153699381509796,-3242827.332859961315989,2015-12-18 06:10:00,-29.6634,138.7863,-9999,-9999,-9999,15, Low Possibility
553659.159272236400284,-3243668.736490955110639,2015-12-18 06:10:00,-29.7128,137.7898,-9999,-9999,-9999,15, Low Possibility
563791.037957686115988,-3244076.310712401755154,2015-12-18 06:10:00,-29.7123,137.8958,45.01,0.004792,662.2,10, Processed
664983.702812868752517,-3248675.934749860782176,2015-12-18 06:10:00,-29.7079,138.9547,43.83,0.125733,420.1,10, Processed
553477.478819401236251,-3246197.140206154435873,2015-12-18 06:10:00,-29.7354,137.7891,63.13,0.003371,754.6,10, Processed
587908.502082087099552,-3247605.019079600460827,2015-12-18 06:10:00,-29.7336,138.1494,32.38,0.032855,473.5,10, Processed
672889.431605561054312,-3251602.274340555537492,2015-12-18 06:10:00,-29.7301,139.0389,32.69,0.00361,657.9,10, Processed
585704.438710821676068,-3250035.970188573002815,2015-12-18 06:10:00,-29.7562,138.1276,46.65,0.185483,406.4,10, Processed
595821.620627544703893,-3250469.672534967772663,2015-12-18 06:10:00,-29.7557,138.2335,-9999,-9999,-9999,15, Low Possibility
709102.311066524474882,-3256079.392560236621648,2015-12-18 06:10:00,-29.7517,139.4196,-9999,-9999,-9999,15, Low Possibility
678418.48242740216665,-3259488.468663454055786,2015-12-18 06:10:00,-29.7976,139.1012,41.57,0.174479,403.9,10, Processed
629319.820846885442734,-3264647.053465867415071,2015-12-18 06:10:00,-29.867,138.591,57.49,0.116898,435.9,10, Processed
631342.807826987002045,-3264740.455052357632667,2015-12-18 06:10:00,-29.8669,138.6122,48.51,0.070089,453.4,10, Processed
586617.878196908044629,-3265267.066959573887289,2015-12-18 06:10:00,-29.8915,138.1448,-9999,-9999,-9999,12, Cloudy
619019.46050138620194,-3266701.512731281574816,2015-12-18 06:10:00,-29.89,138.4844,51.16,0.20463,405.6,10, Processed
633186.591173997614533,-3267362.098866222426295,2015-12-18 06:10:00,-29.8894,138.6329,-9999,-9999,-9999,15, Low Possibility
580352.40576321107801,-3267537.39470611512661,2015-12-18 06:10:00,-29.9144,138.0804,48.47,0.103606,433.6,10, Processed
618833.694893334177323,-3269229.104934232775122,2015-12-18 06:10:00,-29.9126,138.4838,45.85,0.030081,500.7,10, Processed
629884.6816914845258,-3284961.448227723129094,2015-12-18 06:10:00,-30.0477,138.6079,-9999,-9999,-9999,15, Low Possibility
649943.258918414823711,-3288474.967119742650539,2015-12-18 06:10:00,-30.0696,138.8199,42.99,0.086211,436.6,10, Processed
763046.251929509220645,-3297269.970201729796827,2015-12-18 06:10:00,-30.0894,140.0096,-9999,-9999,-9999,15, Low Possibility
651604.866087663453072,-3293638.003771394025534,2015-12-18 06:10:00,-30.1148,138.8402,-9999,-9999,-9999,12, Cloudy
531096.469904507626779,-3301152.419833101797849,2015-12-18 06:10:00,-30.234,137.5804,-9999,-9999,-9999,15, Low Possibility
709210.026472686440684,-3311952.859370550140738,2015-12-18 06:10:00,-30.2492,139.4548,-9999,-9999,-9999,15, Low Possibility
729262.459860186791047,-3315633.682532376144081,2015-12-18 06:10:00,-30.2714,139.6674,-9999,-9999,-9999,15, Low Possibility
712716.135271469363943,-3319792.970423609949648,2015-12-18 06:10:00,-30.3172,139.4964,-9999,-9999,-9999,15, Low Possibility
560018.758074588724412,-3322669.251543462276459,2015-12-18 06:10:00,-30.4142,137.8943,67.45,0.085581,460.3,10, Processed
691210.390212165657431,-3336498.31110158469528,2015-12-18 06:10:00,-30.4771,139.2807,-9999,-9999,-9999,15, Low Possibility
