id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,location,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10716641,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.69,146.35,POINT (16291607.477595588 -5114655.467545873),319.6,2016-01-19T16:32:05,,,8451,TAS
10716704,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.85,146.23,POINT (16278249.138700396 -5289168.115681345),292.7,2016-01-19T16:32:05,,,8451,TAS
10716703,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.85,146.22,POINT (16277135.943792462 -5289168.115681345),291.4,2016-01-19T16:32:05,,,8451,TAS
10716702,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.85,146.21,POINT (16276022.74888453 -5289168.115681345),291.4,2016-01-19T16:32:05,,,8451,TAS
10716701,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.84,146.25,POINT (16280475.52851626 -5287649.83830094),311.8,2016-01-19T16:32:05,,,8451,TAS
10716700,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.84,146.24,POINT (16279362.333608327 -5287649.83830094),338.5,2016-01-19T16:32:05,,,8451,TAS
10716699,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.84,146.23,POINT (16278249.138700396 -5287649.83830094),338.5,2016-01-19T16:32:05,,,8451,TAS
10716698,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.84,146.22,POINT (16277135.943792462 -5287649.83830094),338.5,2016-01-19T16:32:05,,,8451,TAS
10716697,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.84,146.21,POINT (16276022.74888453 -5287649.83830094),338.5,2016-01-19T16:32:05,,,8451,TAS
10716696,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.84,146.2,POINT (16274909.553976592 -5287649.83830094),328.8,2016-01-19T16:32:05,,,8451,TAS
10716695,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.84,146.19,POINT (16273796.359068666 -5287649.83830094),294.8,2016-01-19T16:32:05,,,8451,TAS
10716694,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.83,146.25,POINT (16280475.52851626 -5286131.806627374),309.1,2016-01-19T16:32:05,,,8451,TAS
10716693,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.83,146.24,POINT (16279362.333608327 -5286131.806627374),338.5,2016-01-19T16:32:05,,,8451,TAS
10716692,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.83,146.23,POINT (16278249.138700396 -5286131.806627374),338.5,2016-01-19T16:32:05,,,8451,TAS
10716691,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.83,146.22,POINT (16277135.943792462 -5286131.806627374),338.5,2016-01-19T16:32:05,,,8451,TAS
10716690,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.83,146.21,POINT (16276022.74888453 -5286131.806627374),329.5,2016-01-19T16:32:05,,,8451,TAS
10716689,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.83,146.2,POINT (16274909.553976592 -5286131.806627374),329.5,2016-01-19T16:32:05,,,8451,TAS
10716688,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.83,146.19,POINT (16273796.359068666 -5286131.806627374),311.1,2016-01-19T16:32:05,,,8451,TAS
10716687,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.82,146.18,POINT (16272683.164160732 -5284614.02053491),295.2,2016-01-19T16:32:05,,,8451,TAS
10716686,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-42.82,146.17,POINT (16271569.969252799 -5284614.02053491),295.2,2016-01-19T16:32:05,,,8451,TAS
10716685,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.85,146.21,POINT (16276022.74888453 -5138536.58724747),296.2,2016-01-19T16:32:05,,,8451,TAS
10716684,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.85,146.2,POINT (16274909.553976592 -5138536.58724747),291.3,2016-01-19T16:32:05,,,8451,TAS
10716676,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.68,146.38,POINT (16294947.062319385 -5113164.872263337),313.4,2016-01-19T16:32:05,,,8451,TAS
10716675,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.68,146.37,POINT (16293833.867411453 -5113164.872263337),313.4,2016-01-19T16:32:05,,,8451,TAS
10716674,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.68,146.36,POINT (16292720.67250352 -5113164.872263337),311.5,2016-01-19T16:32:05,,,8451,TAS
10716673,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.68,146.35,POINT (16291607.477595588 -5113164.872263337),302.3,2016-01-19T16:32:05,,,8451,TAS
10716672,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.68,146.34,POINT (16290494.282687655 -5113164.872263337),302.3,2016-01-19T16:32:05,,,8451,TAS
10716671,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.68,146.33,POINT (16289381.087779721 -5113164.872263337),292.3,2016-01-19T16:32:05,,,8451,TAS
10716670,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.67,146.44,POINT (16301626.231766982 -5111674.50859224),297.6,2016-01-19T16:32:05,,,8451,TAS
10716669,NOAA 19,2009-005A,NOAA,AVHRR,35804,2016-01-19T16:24:31,2016-01-19T16:39:39,Noaa1920160119T162431Z20160119T163939Zhotspots.txt,,GA AVHRR,1.0.0,,-41.67,146.43,POINT (16300513.036859049 -5111674.50859224),297.6,2016-01-19T16:32:05,,,8451,TAS
10716615,AQUA,2002-022A,NASA,MODIS,72934,2016-01-19T15:36:39,2016-01-19T15:48:10,Aqua20160119T153639Z20160119T154810Zhotspots.txt,,MOD14,5.0.1,,-42.829,146.2005,POINT (16274970.334418572 -5285975.159740535),321.7,2016-01-19T15:40:20,35.9,100,8451,TAS
10716614,AQUA,2002-022A,NASA,MODIS,72934,2016-01-19T15:36:39,2016-01-19T15:48:10,Aqua20160119T153639Z20160119T154810Zhotspots.txt,,MOD14,5.0.1,,-42.8175,146.2028,POINT (16275221.805148276 -5284228.997243452),323.6,2016-01-19T15:37:30,38.4,100,8451,TAS
10716616,AQUA,2002-022A,NASA,MODIS,72934,2016-01-19T15:36:39,2016-01-19T15:48:10,Aqua20160119T153639Z20160119T154810Zhotspots.txt,,MOD14,5.0.1,,-42.8308,146.2214,POINT (16277294.017469386 -5286253.088329359),325.1,2016-01-19T15:37:10,40.9,100,8451,TAS
10720066,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21909,2016-01-19T15:27:07,2016-01-19T15:41:19,Npp20160119T152707Z20160119T154119Zhotspots.txt,,VIIRS (AER),6,,-42.8345,146.1967,POINT (16274545.761880679 -5286814.73868036),,2016-01-19T15:34:13,,66,8452,TAS
10720065,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21909,2016-01-19T15:27:07,2016-01-19T15:41:19,Npp20160119T152707Z20160119T154119Zhotspots.txt,,VIIRS (AER),6,,-41.7302,146.1035,POINT (16264167.223115042 -5120656.563200138),,2016-01-19T15:34:13,,91,8452,TAS
10720064,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21909,2016-01-19T15:27:07,2016-01-19T15:41:19,Npp20160119T152707Z20160119T154119Zhotspots.txt,,VIIRS (AER),6,,-41.7315,146.0999,POINT (16263766.361628698 -5120838.545575383),,2016-01-19T15:34:13,,49,8452,TAS
10720067,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21909,2016-01-19T15:27:07,2016-01-19T15:41:19,Npp20160119T152707Z20160119T154119Zhotspots.txt,,VIIRS (AER),6,,-42.8354,146.207,POINT (16275683.781035064 -5286956.674564411),,2016-01-19T15:34:13,,100,8452,TAS
10716607,TERRA,1999-068A,NASA,MODIS,85572,2016-01-19T14:04:27,2016-01-19T14:16:54,Terra20160119T140427Z20160119T141654Zhotspots.txt,,MOD14,5.0.1,,-42.8395,146.1814,POINT (16272836.896377517 -5287579.851639299),357.8,2016-01-19T14:04:30,101.8,100,8453,TAS
10716608,TERRA,1999-068A,NASA,MODIS,85572,2016-01-19T14:04:27,2016-01-19T14:16:54,Terra20160119T140427Z20160119T141654Zhotspots.txt,,MOD14,5.0.1,,-42.8248,146.173,POINT (16271906.042795505 -5285348.750123608),324.6,2016-01-19T14:04:30,38.6,100,8453,TAS
10716604,TERRA,1999-068A,NASA,MODIS,85572,2016-01-19T14:04:27,2016-01-19T14:16:54,Terra20160119T140427Z20160119T141654Zhotspots.txt,,MOD14,5.0.1,,-42.8332,146.1827,POINT (16272988.068246016 -5286616.183849063),371.1,2016-01-19T14:04:30,140.8,100,8453,TAS
10716605,TERRA,1999-068A,NASA,MODIS,85572,2016-01-19T14:04:27,2016-01-19T14:16:54,Terra20160119T140427Z20160119T141654Zhotspots.txt,,MOD14,5.0.1,,-42.8181,146.1759,POINT (16272222.078829868 -5284326.88302336),305.5,2016-01-19T14:04:30,17.9,32,8453,TAS
10716606,TERRA,1999-068A,NASA,MODIS,85572,2016-01-19T14:04:27,2016-01-19T14:16:54,Terra20160119T140427Z20160119T141654Zhotspots.txt,,MOD14,5.0.1,,-42.8284,146.2243,POINT (16277613.393088473 -5285887.122909487),337.8,2016-01-19T14:04:30,57.8,100,8453,TAS
10716509,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6758,146.2715,POINT (16282868.897568319 -5112531.588448014),391.9,2016-01-19T04:46:50,206.7,87,8462,TAS
10716508,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6894,146.2581,POINT (16281377.439030671 -5114568.8576204805),434.1,2016-01-19T04:45:20,512.1,87,8462,TAS
10716514,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6686,146.2514,POINT (16280635.160666056 -5111459.319208255),377.2,2016-01-19T04:42:50,143.5,100,8462,TAS
10716523,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6613,146.259,POINT (16281481.077476593 -5110381.060604949),422.6,2016-01-19T04:42:00,405.2,100,8462,TAS
10716521,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6809,146.2141,POINT (16276483.834215395 -5113291.712903826),324.6,2016-01-19T04:42:00,23.8,64,8462,TAS
10716506,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.8494,146.1934,POINT (16274172.06235009 -5138449.163265803),346.5,2016-01-19T04:41:30,61.4,93,8462,TAS
10716518,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6716,146.2634,POINT (16281966.87573442 -5111908.48036637),373.7,2016-01-19T04:40:20,130.3,94,8462,TAS
10716522,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6582,146.2753,POINT (16283296.921010414 -5109920.647124501),409.1,2016-01-19T04:39:20,305.3,87,8462,TAS
10716525,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6674,146.2269,POINT (16277900.486055229 -5111287.648036332),390.8,2016-01-19T04:39:10,201.5,100,8462,TAS
10716511,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6823,146.2375,POINT (16279086.038632175 -5113510.669730789),381.3,2016-01-19T04:39:10,158.8,100,8462,TAS
10716507,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.8522,146.1789,POINT (16272556.705219189 -5138860.1376556605),323.5,2016-01-19T04:39:00,22.6,76,8462,TAS
10716530,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0383,145.3103,POINT (16175863.81627972 -5017993.580603215),332.1,2016-01-19T04:38:50,37.9,84,8462,TAS
10716510,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6791,146.2541,POINT (16280934.16481833 -5113032.965738375),400.7,2016-01-19T04:38:50,253.3,94,8462,TAS
10716517,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6686,146.279,POINT (16283702.903193338 -5111468.409520876),374.8,2016-01-19T04:38:50,134,75,8462,TAS
10716524,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6643,146.2433,POINT (16279734.91994401 -5110823.763784986),399,2016-01-19T04:38:40,245,100,8462,TAS
10716513,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6654,146.2677,POINT (16282442.543918578 -5110989.764117084),414.1,2016-01-19T04:38:40,339.5,100,8462,TAS
10716515,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6719,146.2342,POINT (16278720.91070238 -5111956.1695809215),367.5,2016-01-19T04:38:40,112.4,100,8462,TAS
10716516,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6748,146.219,POINT (16277029.077081304 -5112394.027262886),360.3,2016-01-19T04:38:40,92,100,8462,TAS
10716520,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6779,146.2297,POINT (16278218.080562463 -5112853.3671151),344.4,2016-01-19T04:38:40,54.5,92,8462,TAS
10716519,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6749,146.2456,POINT (16279989.730258433 -5112405.354003168),353.8,2016-01-19T04:38:40,71.5,85,8462,TAS
10716531,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0412,145.2948,POINT (16174148.271607101 -5018414.2086128285),318.6,2016-01-19T04:38:40,19.4,70,8462,TAS
10716529,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0512,145.2981,POINT (16174508.278840328 -5019899.540175779),325.5,2016-01-19T04:38:40,27.1,77,8462,TAS
10716527,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6541,146.239,POINT (16279249.121686189 -5109298.304532266),364.3,2016-01-19T04:38:40,99.6,100,8462,TAS
10716528,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0484,145.3132,POINT (16176188.201275889 -5019488.442374883),346.7,2016-01-19T04:38:40,63,93,8462,TAS
10716526,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.651,146.2548,POINT (16281008.860196656 -5108850.457387893),377.3,2016-01-19T04:38:40,144.4,100,8462,TAS
10716512,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.6852,146.2227,POINT (16277441.84975316 -5113935.332039114),342.5,2016-01-19T04:38:40,50,91,8462,TAS
10723971,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.6649,146.2302,POINT (16278274.185585817 -5110915.8533811215),,2016-01-19T04:19:15,,96,8463,TAS
10723973,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.5952,145.9807,POINT (16250493.516102433 -5100527.074998123),,2016-01-19T04:19:15,,64,8463,TAS
10723974,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.3156,145.1223,POINT (16154945.548125772 -5059008.784487228),,2016-01-19T04:19:15,,92,8463,TAS
10723936,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-42.827,146.1603,POINT (16270492.841859885 -5285675.230751262),,2016-01-19T04:19:15,,93,8463,TAS
10723934,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-42.8322,146.1716,POINT (16271751.53134228 -5286467.877668604),,2016-01-19T04:19:15,,92,8463,TAS
10723935,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-42.8256,146.1698,POINT (16271544.254450424 -5285457.575737259),,2016-01-19T04:19:15,,96,8463,TAS
10723937,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-42.8189,146.1679,POINT (16271338.758670418 -5284447.837870273),,2016-01-19T04:19:15,,96,8463,TAS
10723938,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-42.8203,146.1585,POINT (16270285.676287519 -5284664.862394661),,2016-01-19T04:19:15,,100,8463,TAS
10723939,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-42.8122,146.1661,POINT (16271131.481778562 -5283437.601652421),,2016-01-19T04:19:15,,82,8463,TAS
10723966,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.8534,146.1905,POINT (16273854.356523369 -5139050.536870873),,2016-01-19T04:19:15,,93,8463,TAS
10723972,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.6583,146.2284,POINT (16278070.359598182 -5109924.67005924),,2016-01-19T04:19:15,,100,8463,TAS
10723970,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.673,146.2228,POINT (16277446.970449734 -5112122.189508312),,2016-01-19T04:19:15,,78,8463,TAS
10723969,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.6797,146.2246,POINT (16277649.015325528 -5113113.748954196),,2016-01-19T04:19:15,,78,8463,TAS
10723968,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.8468,146.1887,POINT (16273652.200328087 -5138056.886010522),,2016-01-19T04:19:15,,86,8463,TAS
10723967,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.8454,146.198,POINT (16274683.3527713 -5137843.195078091),,2016-01-19T04:19:15,,96,8463,TAS
10723975,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.2956,145.1377,POINT (16156656.083421296 -5056047.819136431),,2016-01-19T04:19:15,,89,8463,TAS
10716450,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2639,144.9983,POINT (16141137.589807265 -5051349.124773225),318.4,2016-01-19T00:28:00,19.6,22,8467,TAS
10716451,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2832,145.0269,POINT (16144315.64994992 -5054209.249659827),314.8,2016-01-19T00:20:50,17.9,43,8467,TAS
10716452,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.3149,145.1235,POINT (16155076.348527454 -5058895.69957938),372.6,2016-01-19T00:20:30,132.6,100,8467,TAS
10716447,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2378,145.0171,POINT (16143231.954707049 -5047486.410719874),314,2016-01-19T00:20:10,15.8,52,8467,TAS
